"Time","Value","Model","Run"
1,-2.17204995864369,"MA2_M2",1
2,1.54191732900195,"MA2_M2",1
3,0.14329235476654,"MA2_M2",1
4,0.495876462897551,"MA2_M2",1
5,0.573136947969384,"MA2_M2",1
6,0.684963983271855,"MA2_M2",1
7,-1.22804630818545,"MA2_M2",1
8,-0.571176692938608,"MA2_M2",1
9,1.92874123652022,"MA2_M2",1
10,-1.96096520044494,"MA2_M2",1
11,0.321263351162101,"MA2_M2",1
12,-0.59463098363128,"MA2_M2",1
13,-0.00267534292836961,"MA2_M2",1
14,0.392695083388789,"MA2_M2",1
15,0.039868519572827,"MA2_M2",1
16,1.39298333393457,"MA2_M2",1
17,-0.621341539298136,"MA2_M2",1
18,-0.725182190253659,"MA2_M2",1
19,0.948889574286795,"MA2_M2",1
20,-1.35792225303561,"MA2_M2",1
21,0.924315044115725,"MA2_M2",1
22,0.827288575732501,"MA2_M2",1
23,-0.617740497450998,"MA2_M2",1
24,-1.15449738102904,"MA2_M2",1
25,3.33017924897111,"MA2_M2",1
26,-1.65450342453338,"MA2_M2",1
27,0.0748992960848527,"MA2_M2",1
28,0.540825853282091,"MA2_M2",1
29,-0.0152294380385829,"MA2_M2",1
30,-1.6344597944324,"MA2_M2",1
31,1.45495088885813,"MA2_M2",1
32,1.32389862387417,"MA2_M2",1
33,0.314960020890211,"MA2_M2",1
34,-0.926572525976197,"MA2_M2",1
35,-0.613254453474678,"MA2_M2",1
36,1.43980476530424,"MA2_M2",1
37,-0.38597599479412,"MA2_M2",1
38,-0.703555844384312,"MA2_M2",1
39,1.02175094551165,"MA2_M2",1
40,-0.167653100692032,"MA2_M2",1
41,0.364268312698934,"MA2_M2",1
42,0.373234691159477,"MA2_M2",1
43,-0.615800453215462,"MA2_M2",1
44,0.481264331079157,"MA2_M2",1
45,-1.26864505414526,"MA2_M2",1
46,0.324168025567583,"MA2_M2",1
47,-0.810865691151802,"MA2_M2",1
48,0.633263359080507,"MA2_M2",1
49,-1.46997064073698,"MA2_M2",1
50,1.75004633255328,"MA2_M2",1
51,1.16178616476581,"MA2_M2",1
52,-0.583850527741535,"MA2_M2",1
53,-0.796240140570883,"MA2_M2",1
54,1.08432472249486,"MA2_M2",1
55,-0.52377190252998,"MA2_M2",1
56,1.53994627973939,"MA2_M2",1
57,-1.92146141751774,"MA2_M2",1
58,0.282471482843274,"MA2_M2",1
59,1.59458435630517,"MA2_M2",1
60,-2.07299520854187,"MA2_M2",1
61,3.14949214279047,"MA2_M2",1
62,-0.718604437062658,"MA2_M2",1
63,-2.73110303874047,"MA2_M2",1
64,2.82132279049653,"MA2_M2",1
65,-1.47423621218119,"MA2_M2",1
66,1.38525438191378,"MA2_M2",1
67,-2.53857415248279,"MA2_M2",1
68,1.4542684279439,"MA2_M2",1
69,1.03921861319381,"MA2_M2",1
70,-0.61344815764114,"MA2_M2",1
71,-0.763764509214061,"MA2_M2",1
72,-0.654819843578423,"MA2_M2",1
73,2.15617755666298,"MA2_M2",1
74,-2.26427923929765,"MA2_M2",1
75,-0.122928021809358,"MA2_M2",1
76,1.37673153781199,"MA2_M2",1
77,-0.822638177884952,"MA2_M2",1
78,0.471162148869944,"MA2_M2",1
79,-0.0858714079687226,"MA2_M2",1
80,-0.0425700265697573,"MA2_M2",1
81,-0.703079753827501,"MA2_M2",1
82,0.84061678560929,"MA2_M2",1
83,-0.226477106933449,"MA2_M2",1
84,-0.77552611587547,"MA2_M2",1
85,-0.15650287156697,"MA2_M2",1
86,1.11840714926137,"MA2_M2",1
87,-2.12258350150952,"MA2_M2",1
88,1.19064094860637,"MA2_M2",1
89,0.551662591391769,"MA2_M2",1
90,-1.15141004362,"MA2_M2",1
91,0.803942451867285,"MA2_M2",1
92,1.06013556511124,"MA2_M2",1
93,-1.16635804569545,"MA2_M2",1
94,0.59648272934321,"MA2_M2",1
95,-0.313340637978782,"MA2_M2",1
96,-1.33389894188766,"MA2_M2",1
97,0.517988151086949,"MA2_M2",1
98,0.598729620879204,"MA2_M2",1
99,-1.66106913971612,"MA2_M2",1
100,-0.766191770702833,"MA2_M2",1
101,1.01513245803775,"MA2_M2",1
102,0.183770347418332,"MA2_M2",1
103,-0.0788840183160298,"MA2_M2",1
104,0.934445370296892,"MA2_M2",1
105,-1.04222438209301,"MA2_M2",1
106,0.701612206668411,"MA2_M2",1
107,-0.0775442753555862,"MA2_M2",1
108,0.421721088424088,"MA2_M2",1
109,-0.865918387625097,"MA2_M2",1
110,3.28460995459881,"MA2_M2",1
111,-2.28285784950076,"MA2_M2",1
112,0.0572285237784873,"MA2_M2",1
113,1.03516100914588,"MA2_M2",1
114,-1.05540450522418,"MA2_M2",1
115,1.49356315439949,"MA2_M2",1
116,-1.03854560695886,"MA2_M2",1
117,-1.04854589420755,"MA2_M2",1
118,1.91154829372664,"MA2_M2",1
119,-1.60932843602016,"MA2_M2",1
120,0.795140175440888,"MA2_M2",1
121,-0.606118088952104,"MA2_M2",1
122,1.67104843310507,"MA2_M2",1
123,-2.10329706231605,"MA2_M2",1
124,0.385142023949449,"MA2_M2",1
125,1.78680745077023,"MA2_M2",1
126,0.050041398033352,"MA2_M2",1
127,-0.708099887798671,"MA2_M2",1
128,1.01072899553191,"MA2_M2",1
129,-0.635599505858071,"MA2_M2",1
130,0.300964805776844,"MA2_M2",1
131,-0.300442394734902,"MA2_M2",1
132,0.305977942708258,"MA2_M2",1
133,0.399009990678673,"MA2_M2",1
134,-0.908404321841875,"MA2_M2",1
135,-0.433533711235106,"MA2_M2",1
136,-0.245870908258349,"MA2_M2",1
137,-0.349182138606445,"MA2_M2",1
138,0.581297076007591,"MA2_M2",1
139,0.409636435486311,"MA2_M2",1
140,-1.09519351795477,"MA2_M2",1
141,0.836992904615937,"MA2_M2",1
142,-1.013459964265,"MA2_M2",1
143,0.58067435509871,"MA2_M2",1
144,0.102686596242074,"MA2_M2",1
145,0.308910369772206,"MA2_M2",1
146,1.09749112252214,"MA2_M2",1
147,0.232732593806392,"MA2_M2",1
148,-0.0925733208151927,"MA2_M2",1
149,-3.73224296240899,"MA2_M2",1
150,0.899813996216669,"MA2_M2",1
151,2.47104577484866,"MA2_M2",1
152,-2.82105587135915,"MA2_M2",1
153,2.6638470885008,"MA2_M2",1
154,-2.42875713915849,"MA2_M2",1
155,-0.470019233782705,"MA2_M2",1
156,0.847185946129081,"MA2_M2",1
157,0.901816482464371,"MA2_M2",1
158,-2.23566309440427,"MA2_M2",1
159,1.19769010833971,"MA2_M2",1
160,-0.265851497275271,"MA2_M2",1
161,-0.4493240359694,"MA2_M2",1
162,-1.21907719971993,"MA2_M2",1
163,0.675917232104841,"MA2_M2",1
164,2.55646892551828,"MA2_M2",1
165,-2.437766270659,"MA2_M2",1
166,0.950703658662752,"MA2_M2",1
167,-0.290518745023066,"MA2_M2",1
168,-1.41504740475655,"MA2_M2",1
169,0.642493134548273,"MA2_M2",1
170,1.3593490239614,"MA2_M2",1
171,1.29065600017904,"MA2_M2",1
172,-1.82990829089139,"MA2_M2",1
173,0.171839105145823,"MA2_M2",1
174,1.61772677495759,"MA2_M2",1
175,-1.53437458458071,"MA2_M2",1
176,0.296687045365209,"MA2_M2",1
177,-2.26321275333706,"MA2_M2",1
178,2.50102350105265,"MA2_M2",1
179,0.184615391617384,"MA2_M2",1
180,0.731365273130872,"MA2_M2",1
181,-1.15788901702835,"MA2_M2",1
182,0.773427040988445,"MA2_M2",1
183,1.55779632663178,"MA2_M2",1
184,-2.6710705178466,"MA2_M2",1
185,1.34300131523877,"MA2_M2",1
186,-0.140135274341401,"MA2_M2",1
187,1.22798713477747,"MA2_M2",1
188,0.284181935020081,"MA2_M2",1
189,-1.77014047464226,"MA2_M2",1
190,-1.47268910470967,"MA2_M2",1
191,1.97333765127384,"MA2_M2",1
192,-0.772781686404653,"MA2_M2",1
193,1.53655037783336,"MA2_M2",1
194,-1.90408811763458,"MA2_M2",1
195,-0.100976986366786,"MA2_M2",1
196,0.448898615652856,"MA2_M2",1
197,-0.650312075989701,"MA2_M2",1
198,1.49022035367754,"MA2_M2",1
199,-1.14291087082545,"MA2_M2",1
200,0.419470687262087,"MA2_M2",1
201,-0.948075832703178,"MA2_M2",1
202,0.809657663252195,"MA2_M2",1
203,0.629817566725915,"MA2_M2",1
204,0.222812022761726,"MA2_M2",1
205,-1.9561505433819,"MA2_M2",1
206,0.658501804080668,"MA2_M2",1
207,0.96469013885413,"MA2_M2",1
208,-1.18487660799725,"MA2_M2",1
209,0.0867966839509535,"MA2_M2",1
210,0.783777295214903,"MA2_M2",1
211,-0.409273162273877,"MA2_M2",1
212,1.41822633913145,"MA2_M2",1
213,-2.32537484296405,"MA2_M2",1
214,0.793349904408952,"MA2_M2",1
215,-0.277771630305071,"MA2_M2",1
216,1.35974585841543,"MA2_M2",1
217,-1.94882967900097,"MA2_M2",1
218,1.22313214352747,"MA2_M2",1
219,0.265318075229412,"MA2_M2",1
220,0.106607524278407,"MA2_M2",1
221,0.0392680939917795,"MA2_M2",1
222,0.241440695558488,"MA2_M2",1
223,-1.57940012110443,"MA2_M2",1
224,1.45993079050375,"MA2_M2",1
225,-1.87873163344336,"MA2_M2",1
226,1.10337963651644,"MA2_M2",1
227,0.805056700775767,"MA2_M2",1
228,0.126709566648534,"MA2_M2",1
229,0.366782183448659,"MA2_M2",1
230,0.980350161197713,"MA2_M2",1
231,-2.16565409446138,"MA2_M2",1
232,1.76325348388978,"MA2_M2",1
233,-1.32538632583557,"MA2_M2",1
234,0.360654681917646,"MA2_M2",1
235,0.00878892420509368,"MA2_M2",1
236,-2.39589270547194,"MA2_M2",1
237,2.62810242750813,"MA2_M2",1
238,-1.389601961291,"MA2_M2",1
239,1.33636173693576,"MA2_M2",1
240,-1.00780769097418,"MA2_M2",1
241,0.859065864124339,"MA2_M2",1
242,0.264384831747164,"MA2_M2",1
243,-1.00264255628578,"MA2_M2",1
244,1.13325179367918,"MA2_M2",1
245,-1.056354200813,"MA2_M2",1
246,1.26558510564093,"MA2_M2",1
247,-2.31866324715806,"MA2_M2",1
248,2.3717500148693,"MA2_M2",1
249,-0.500291204258637,"MA2_M2",1
250,0.162553620473558,"MA2_M2",1
251,1.62212866157304,"MA2_M2",1
252,-2.33036303753731,"MA2_M2",1
253,-0.701833502355467,"MA2_M2",1
254,0.581660183839814,"MA2_M2",1
255,0.00159720440620359,"MA2_M2",1
256,-0.0957618331897004,"MA2_M2",1
257,-0.0256957200828475,"MA2_M2",1
258,0.47977160230577,"MA2_M2",1
259,0.00229009666482514,"MA2_M2",1
260,0.675997495110555,"MA2_M2",1
261,-0.909507152615812,"MA2_M2",1
262,0.650721835501196,"MA2_M2",1
263,-1.72282594860955,"MA2_M2",1
264,0.698578697678173,"MA2_M2",1
265,0.589380858220496,"MA2_M2",1
266,0.405894324687933,"MA2_M2",1
267,-1.05175454268483,"MA2_M2",1
268,1.29763309969002,"MA2_M2",1
269,-1.20630050611894,"MA2_M2",1
270,-0.399780127793497,"MA2_M2",1
271,0.178061430700462,"MA2_M2",1
272,1.24560437179873,"MA2_M2",1
273,-1.39560517216488,"MA2_M2",1
274,0.744049519732106,"MA2_M2",1
275,-0.268614384769467,"MA2_M2",1
276,-0.05016321807098,"MA2_M2",1
277,-0.640612471864965,"MA2_M2",1
278,2.03776111428238,"MA2_M2",1
279,-0.742992808786876,"MA2_M2",1
280,-2.15447774196437,"MA2_M2",1
281,1.94674749815347,"MA2_M2",1
282,-1.10961160081702,"MA2_M2",1
283,1.07141385326073,"MA2_M2",1
284,-1.35601219861272,"MA2_M2",1
285,-1.11811822024237,"MA2_M2",1
286,-0.670886553792842,"MA2_M2",1
287,0.881035730349765,"MA2_M2",1
288,-1.37592985309781,"MA2_M2",1
289,-0.171109057269795,"MA2_M2",1
290,1.43729131873044,"MA2_M2",1
291,-0.411794671412872,"MA2_M2",1
292,-0.428766211258476,"MA2_M2",1
293,0.365438914321796,"MA2_M2",1
294,-0.133283260742111,"MA2_M2",1
295,1.56980519236292,"MA2_M2",1
296,-2.3511160421917,"MA2_M2",1
297,2.3583761141546,"MA2_M2",1
298,0.100094990021536,"MA2_M2",1
299,0.0257461986855498,"MA2_M2",1
300,-0.798425259340448,"MA2_M2",1
301,-1.63302097050514,"MA2_M2",1
302,0.930277773022636,"MA2_M2",1
303,0.0472404510896215,"MA2_M2",1
304,0.169127154307888,"MA2_M2",1
305,0.688466511060005,"MA2_M2",1
306,-0.217353465607974,"MA2_M2",1
307,0.269420936021338,"MA2_M2",1
308,-1.47269575318962,"MA2_M2",1
309,0.942050099618103,"MA2_M2",1
310,-0.193954948979368,"MA2_M2",1
311,-1.68111231883287,"MA2_M2",1
312,1.75632188086554,"MA2_M2",1
313,-1.70944744690518,"MA2_M2",1
314,2.6922338263775,"MA2_M2",1
315,-1.87834320090006,"MA2_M2",1
316,1.22714637570245,"MA2_M2",1
317,-2.03474684327751,"MA2_M2",1
318,0.869465356072542,"MA2_M2",1
319,-1.01277652174123,"MA2_M2",1
320,1.08331884002681,"MA2_M2",1
321,-0.634148137057649,"MA2_M2",1
322,0.16555924868238,"MA2_M2",1
323,0.869756529927963,"MA2_M2",1
324,-0.164296732233502,"MA2_M2",1
325,-0.486873914319118,"MA2_M2",1
326,0.0527962499490576,"MA2_M2",1
327,-0.485852592276042,"MA2_M2",1
328,-0.331486758975592,"MA2_M2",1
329,1.48872463206016,"MA2_M2",1
330,-0.207351525970214,"MA2_M2",1
331,-0.773592985890021,"MA2_M2",1
332,1.3207791196831,"MA2_M2",1
333,-0.590928164301959,"MA2_M2",1
334,-0.875726772173912,"MA2_M2",1
335,0.0531178039457503,"MA2_M2",1
336,1.02967974807612,"MA2_M2",1
337,-1.40309641140889,"MA2_M2",1
338,1.06720137013439,"MA2_M2",1
339,-0.495949509731261,"MA2_M2",1
340,0.912777087112727,"MA2_M2",1
341,-0.861280283557333,"MA2_M2",1
342,-1.39802455921645,"MA2_M2",1
343,1.43033211010481,"MA2_M2",1
344,0.401101016376863,"MA2_M2",1
345,-0.488576222495534,"MA2_M2",1
346,-0.240614468457777,"MA2_M2",1
347,-0.134511800836247,"MA2_M2",1
348,0.614199391007678,"MA2_M2",1
349,0.664630453452961,"MA2_M2",1
350,-0.492004173421603,"MA2_M2",1
351,0.29137918376808,"MA2_M2",1
352,-1.05108592862639,"MA2_M2",1
353,-0.149407125785604,"MA2_M2",1
354,2.86907073046374,"MA2_M2",1
355,-2.94426732710295,"MA2_M2",1
356,0.503968460412793,"MA2_M2",1
357,-0.028753972999473,"MA2_M2",1
358,0.739226512703101,"MA2_M2",1
359,-0.53840188887012,"MA2_M2",1
360,-1.13184187423163,"MA2_M2",1
361,0.303233103896704,"MA2_M2",1
362,0.401404455122704,"MA2_M2",1
363,-2.93341424797014,"MA2_M2",1
364,2.21058469259296,"MA2_M2",1
365,-1.1784260097595,"MA2_M2",1
366,1.45137633841575,"MA2_M2",1
367,-1.41475200398,"MA2_M2",1
368,0.638443862917447,"MA2_M2",1
369,-0.954453100789022,"MA2_M2",1
370,-0.506049047492926,"MA2_M2",1
371,-0.253077710413628,"MA2_M2",1
372,0.769881634756558,"MA2_M2",1
373,0.718894097065897,"MA2_M2",1
374,-1.21312148610875,"MA2_M2",1
375,0.49513173048174,"MA2_M2",1
376,-0.0957249068588948,"MA2_M2",1
377,1.5642647132978,"MA2_M2",1
378,-1.58790735089468,"MA2_M2",1
379,1.58161091426869,"MA2_M2",1
380,-1.92897905192007,"MA2_M2",1
381,1.89901416760068,"MA2_M2",1
382,0.551449038751151,"MA2_M2",1
383,0.307355174802462,"MA2_M2",1
384,0.328834971993106,"MA2_M2",1
385,-0.890589096627511,"MA2_M2",1
386,0.429108070283829,"MA2_M2",1
387,-1.24380972366943,"MA2_M2",1
388,-0.16493019468762,"MA2_M2",1
389,0.678353357431148,"MA2_M2",1
390,-0.082983154522742,"MA2_M2",1
391,0.885100238003031,"MA2_M2",1
392,-2.16030072206848,"MA2_M2",1
393,1.29518501808074,"MA2_M2",1
394,-0.116304466841641,"MA2_M2",1
395,-1.25750246417393,"MA2_M2",1
396,1.5649171637517,"MA2_M2",1
397,-0.373153550322478,"MA2_M2",1
398,-0.102001039990847,"MA2_M2",1
399,0.867046448757418,"MA2_M2",1
400,-2.36853764863027,"MA2_M2",1
401,0.994013923036896,"MA2_M2",1
402,1.98639725316166,"MA2_M2",1
403,-1.83709425462916,"MA2_M2",1
404,-0.829467656971066,"MA2_M2",1
405,2.50634065426002,"MA2_M2",1
406,-3.0807698029157,"MA2_M2",1
407,2.87983879359989,"MA2_M2",1
408,-0.841249874730866,"MA2_M2",1
409,-0.580860828646061,"MA2_M2",1
410,0.139040286676452,"MA2_M2",1
411,1.33415371672001,"MA2_M2",1
412,-1.37816173321877,"MA2_M2",1
413,-0.0016647637113119,"MA2_M2",1
414,-1.43458521085019,"MA2_M2",1
415,0.911814677791355,"MA2_M2",1
416,2.47736793763202,"MA2_M2",1
417,-1.70627311444808,"MA2_M2",1
418,0.280437471722454,"MA2_M2",1
419,-1.0021653905217,"MA2_M2",1
420,1.24541909900642,"MA2_M2",1
421,-2.31568816996705,"MA2_M2",1
422,1.47272493843833,"MA2_M2",1
423,-0.942890855952073,"MA2_M2",1
424,0.108195832989484,"MA2_M2",1
425,-0.147988614649189,"MA2_M2",1
426,2.81693261470534,"MA2_M2",1
427,-1.93528693044607,"MA2_M2",1
428,-1.48189563987101,"MA2_M2",1
429,2.09555823330734,"MA2_M2",1
430,-0.578947962642512,"MA2_M2",1
431,-0.685894204143762,"MA2_M2",1
432,0.773625446619781,"MA2_M2",1
433,-0.943097657075939,"MA2_M2",1
434,0.566155451012487,"MA2_M2",1
435,-0.572258864520389,"MA2_M2",1
436,0.514514388424624,"MA2_M2",1
437,0.740636162476882,"MA2_M2",1
438,-0.531819263536737,"MA2_M2",1
439,-1.53508178105554,"MA2_M2",1
440,1.72528158188963,"MA2_M2",1
441,0.448130688650957,"MA2_M2",1
442,-1.79101478684313,"MA2_M2",1
443,2.07070316514678,"MA2_M2",1
444,-0.751425130550381,"MA2_M2",1
445,0.237615314464326,"MA2_M2",1
446,0.17573758744546,"MA2_M2",1
447,0.859002837652655,"MA2_M2",1
448,-0.894995319069522,"MA2_M2",1
449,0.623874000360592,"MA2_M2",1
450,-1.19241781675034,"MA2_M2",1
451,1.10179747571604,"MA2_M2",1
452,-0.555215596470808,"MA2_M2",1
453,1.31037963292939,"MA2_M2",1
454,0.820245563007854,"MA2_M2",1
455,-0.868123540165656,"MA2_M2",1
456,1.38492471713703,"MA2_M2",1
457,-1.13754435602675,"MA2_M2",1
458,-3.09210238531052,"MA2_M2",1
459,2.08846131824233,"MA2_M2",1
460,0.66472033170175,"MA2_M2",1
461,1.15112562235157,"MA2_M2",1
462,-3.72601454348653,"MA2_M2",1
463,2.18995381653859,"MA2_M2",1
464,2.2006916075667,"MA2_M2",1
465,-2.17871820794833,"MA2_M2",1
466,-0.612476445914874,"MA2_M2",1
467,1.94064700969657,"MA2_M2",1
468,-0.0232776042748091,"MA2_M2",1
469,0.19212794229156,"MA2_M2",1
470,0.362646642412565,"MA2_M2",1
471,-0.466318623993251,"MA2_M2",1
472,-1.60882918554663,"MA2_M2",1
473,1.81836118893237,"MA2_M2",1
474,-1.65589473577257,"MA2_M2",1
475,0.950739747064852,"MA2_M2",1
476,0.749257212128533,"MA2_M2",1
477,-0.594141262458927,"MA2_M2",1
478,-0.203923774000773,"MA2_M2",1
479,0.0869337861053478,"MA2_M2",1
480,0.0344818529456254,"MA2_M2",1
481,-0.829253074569468,"MA2_M2",1
482,2.72949533446955,"MA2_M2",1
483,-2.38494816492235,"MA2_M2",1
484,0.673974268440088,"MA2_M2",1
485,1.46183611769253,"MA2_M2",1
486,-0.503666708646374,"MA2_M2",1
487,-1.56522364251119,"MA2_M2",1
488,0.601286517299459,"MA2_M2",1
489,0.548999782876802,"MA2_M2",1
490,0.660271413222704,"MA2_M2",1
491,-0.165161644019031,"MA2_M2",1
492,-2.16699676693186,"MA2_M2",1
493,-0.162704830885154,"MA2_M2",1
494,0.620944379605962,"MA2_M2",1
495,0.6747628940652,"MA2_M2",1
496,-1.73247451257211,"MA2_M2",1
497,1.78697658842553,"MA2_M2",1
498,-1.19554170436777,"MA2_M2",1
499,0.279904661225481,"MA2_M2",1
500,-0.518815508358481,"MA2_M2",1
501,-0.767550563225173,"MA2_M2",1
502,2.76242542857242,"MA2_M2",1
503,-2.81824550421349,"MA2_M2",1
504,-1.03940071547621,"MA2_M2",1
505,1.88141773545779,"MA2_M2",1
506,-1.23784756016768,"MA2_M2",1
507,1.41429550151518,"MA2_M2",1
508,-0.626158586236704,"MA2_M2",1
509,-0.183201559015601,"MA2_M2",1
510,1.17827693628709,"MA2_M2",1
511,0.786347653267996,"MA2_M2",1
512,0.733107346097445,"MA2_M2",1
513,-0.660865084744895,"MA2_M2",1
514,0.121371831417369,"MA2_M2",1
515,-0.143369145278688,"MA2_M2",1
516,-1.2651543849878,"MA2_M2",1
517,2.21492991872015,"MA2_M2",1
518,-1.37749379584719,"MA2_M2",1
519,0.211688224604691,"MA2_M2",1
520,-0.828810513524218,"MA2_M2",1
521,1.50985512533483,"MA2_M2",1
522,-0.0251708423581353,"MA2_M2",1
523,-1.70548539573863,"MA2_M2",1
524,2.29127544851286,"MA2_M2",1
525,-2.34156410885627,"MA2_M2",1
526,0.99723140517335,"MA2_M2",1
527,-0.159196985929657,"MA2_M2",1
528,-0.799409103501669,"MA2_M2",1
529,0.398108171633461,"MA2_M2",1
530,0.829325095832287,"MA2_M2",1
531,-0.379829974455688,"MA2_M2",1
532,-0.607933152049831,"MA2_M2",1
533,0.736408182282413,"MA2_M2",1
534,-0.551159574589864,"MA2_M2",1
535,-0.85625647880072,"MA2_M2",1
536,1.33268407183784,"MA2_M2",1
537,0.029402912971888,"MA2_M2",1
538,-1.29979053023809,"MA2_M2",1
539,1.54993860437647,"MA2_M2",1
540,-1.76029456405372,"MA2_M2",1
541,-0.109651076176924,"MA2_M2",1
542,1.56018999079441,"MA2_M2",1
543,-0.916259471314841,"MA2_M2",1
544,0.621847717184313,"MA2_M2",1
545,0.497361302566105,"MA2_M2",1
546,-0.429286545944722,"MA2_M2",1
547,0.64503664694903,"MA2_M2",1
548,-2.09493290155345,"MA2_M2",1
549,0.629192021230075,"MA2_M2",1
550,-1.59061243052919,"MA2_M2",1
551,3.42296604680501,"MA2_M2",1
552,-3.35101093808165,"MA2_M2",1
553,1.19624421993835,"MA2_M2",1
554,-0.202468148538329,"MA2_M2",1
555,-0.470110664415442,"MA2_M2",1
