"Time","Value","Model","Run"
1,3.64235226569588,"AR1_M1",1
2,3.35241247329466,"AR1_M1",1
3,3.57715976591088,"AR1_M1",1
4,2.33317182025322,"AR1_M1",1
5,2.70251320733022,"AR1_M1",1
6,2.06599737440647,"AR1_M1",1
7,2.78427077280439,"AR1_M1",1
8,1.88247107013123,"AR1_M1",1
9,1.95955673495817,"AR1_M1",1
10,-0.834312623724472,"AR1_M1",1
11,0.769092604391792,"AR1_M1",1
12,0.0878675147872613,"AR1_M1",1
13,0.342163598682785,"AR1_M1",1
14,-2.00553528281442,"AR1_M1",1
15,-2.21115101621441,"AR1_M1",1
16,-0.304180682340594,"AR1_M1",1
17,0.836411661684933,"AR1_M1",1
18,0.040037311750774,"AR1_M1",1
19,-0.564632911996969,"AR1_M1",1
20,-0.611545438599216,"AR1_M1",1
21,0.268909370127506,"AR1_M1",1
22,1.49816780117527,"AR1_M1",1
23,1.81568576234579,"AR1_M1",1
24,1.76328896034186,"AR1_M1",1
25,0.851676050506401,"AR1_M1",1
26,-0.499636753769752,"AR1_M1",1
27,-1.22403966507706,"AR1_M1",1
28,-1.44000960581036,"AR1_M1",1
29,-1.40807474666462,"AR1_M1",1
30,-1.39846660748875,"AR1_M1",1
31,-0.742071881085754,"AR1_M1",1
32,-0.598259878608084,"AR1_M1",1
33,1.64754431253234,"AR1_M1",1
34,2.18465442350826,"AR1_M1",1
35,3.35034082250799,"AR1_M1",1
36,4.6710059957848,"AR1_M1",1
37,4.23507032465044,"AR1_M1",1
38,4.0586055194665,"AR1_M1",1
39,3.46791983771591,"AR1_M1",1
40,4.2609909256004,"AR1_M1",1
41,5.25480793537829,"AR1_M1",1
42,5.45430246304625,"AR1_M1",1
43,5.11843257436766,"AR1_M1",1
44,6.53151880678403,"AR1_M1",1
45,4.20134519469901,"AR1_M1",1
46,3.35482966846532,"AR1_M1",1
47,1.95054714520533,"AR1_M1",1
48,0.576081675591286,"AR1_M1",1
49,0.981737050591379,"AR1_M1",1
50,-0.304520265334393,"AR1_M1",1
51,-0.621252478505189,"AR1_M1",1
52,1.46370377475683,"AR1_M1",1
53,-0.507227784857185,"AR1_M1",1
54,0.95610465065554,"AR1_M1",1
55,0.997091399578248,"AR1_M1",1
56,-0.181231739968147,"AR1_M1",1
57,-0.107244172693749,"AR1_M1",1
58,0.73823726568368,"AR1_M1",1
59,0.326837385311934,"AR1_M1",1
60,1.64747828066428,"AR1_M1",1
61,-0.864167869000928,"AR1_M1",1
62,-2.22839400785995,"AR1_M1",1
63,-0.874814491248426,"AR1_M1",1
64,-2.44101871599072,"AR1_M1",1
65,-0.695760172940117,"AR1_M1",1
66,1.18948365541013,"AR1_M1",1
67,1.30764647404685,"AR1_M1",1
68,1.17561792337655,"AR1_M1",1
69,0.89004809784586,"AR1_M1",1
70,0.188506982937089,"AR1_M1",1
71,1.60238870292003,"AR1_M1",1
72,2.58498192376082,"AR1_M1",1
73,1.3920251813526,"AR1_M1",1
74,2.61625268436865,"AR1_M1",1
75,3.11772724550898,"AR1_M1",1
76,2.11387747151901,"AR1_M1",1
77,3.61147557289461,"AR1_M1",1
78,3.16543880526745,"AR1_M1",1
79,1.73911491113073,"AR1_M1",1
80,1.34583690001322,"AR1_M1",1
81,0.541100639302357,"AR1_M1",1
82,0.622791330450161,"AR1_M1",1
83,1.30185847689826,"AR1_M1",1
84,-0.691078208493096,"AR1_M1",1
85,0.370388574309433,"AR1_M1",1
86,0.996771974419724,"AR1_M1",1
87,0.506885371262889,"AR1_M1",1
88,1.48695277509926,"AR1_M1",1
89,1.44842894223114,"AR1_M1",1
90,-0.654621031240106,"AR1_M1",1
91,-1.74862282104463,"AR1_M1",1
92,-1.37100624399634,"AR1_M1",1
93,-0.155987375607243,"AR1_M1",1
94,2.22055601304782,"AR1_M1",1
95,3.71612561803157,"AR1_M1",1
96,2.34656639335516,"AR1_M1",1
97,1.71833418789591,"AR1_M1",1
98,0.340578760919187,"AR1_M1",1
99,0.826888702634366,"AR1_M1",1
100,0.910816328625845,"AR1_M1",1
101,2.36860288303851,"AR1_M1",1
102,3.28014811811897,"AR1_M1",1
103,4.17630042560661,"AR1_M1",1
104,4.56565024951645,"AR1_M1",1
105,3.87396804595583,"AR1_M1",1
106,3.6799874751052,"AR1_M1",1
107,3.39805430549368,"AR1_M1",1
108,2.59402015338599,"AR1_M1",1
109,0.779550946016657,"AR1_M1",1
110,0.148873797210617,"AR1_M1",1
111,0.398894327938019,"AR1_M1",1
112,-0.805246208312814,"AR1_M1",1
113,-0.821770865440255,"AR1_M1",1
114,-0.828269573583369,"AR1_M1",1
115,-1.41637276805554,"AR1_M1",1
116,-2.56402005657763,"AR1_M1",1
117,-1.54658680116732,"AR1_M1",1
118,-2.18201746581827,"AR1_M1",1
119,-3.80898916020254,"AR1_M1",1
120,-2.32241881557672,"AR1_M1",1
121,-0.429235140153469,"AR1_M1",1
122,0.44755143802349,"AR1_M1",1
123,1.38303436720244,"AR1_M1",1
124,1.9152092902158,"AR1_M1",1
125,1.52190744704574,"AR1_M1",1
126,-1.51818211785207,"AR1_M1",1
127,-1.36762064931243,"AR1_M1",1
128,-1.00502041207812,"AR1_M1",1
129,-2.79229991001523,"AR1_M1",1
130,-0.811213869203145,"AR1_M1",1
131,-0.618240111430969,"AR1_M1",1
132,-1.35443078204716,"AR1_M1",1
133,-1.61774106820502,"AR1_M1",1
134,-3.05576117688362,"AR1_M1",1
135,-3.51014502677518,"AR1_M1",1
136,-2.07756988071318,"AR1_M1",1
137,-2.4698304841115,"AR1_M1",1
138,-2.01036595874801,"AR1_M1",1
139,-1.4368573672508,"AR1_M1",1
140,-1.71141099332088,"AR1_M1",1
141,-2.30165777184868,"AR1_M1",1
142,0.389902318820724,"AR1_M1",1
143,-0.666857463440977,"AR1_M1",1
144,-1.39199901003965,"AR1_M1",1
145,-1.71359310629452,"AR1_M1",1
146,-0.570937889085479,"AR1_M1",1
147,-0.771969204191165,"AR1_M1",1
148,0.395724535347852,"AR1_M1",1
149,0.531779545924356,"AR1_M1",1
150,-0.0566367471732147,"AR1_M1",1
151,-0.451592416918458,"AR1_M1",1
152,0.52843850749269,"AR1_M1",1
153,1.33964727722903,"AR1_M1",1
154,1.23300381151662,"AR1_M1",1
155,0.272112661441556,"AR1_M1",1
156,1.88785960370083,"AR1_M1",1
157,1.4433897975711,"AR1_M1",1
158,1.39820125976209,"AR1_M1",1
159,0.80318875613698,"AR1_M1",1
160,0.0830946421995888,"AR1_M1",1
161,-0.17580822746252,"AR1_M1",1
162,0.416804882326573,"AR1_M1",1
163,0.613469508712709,"AR1_M1",1
164,-0.653788607190282,"AR1_M1",1
165,-1.85829021988208,"AR1_M1",1
166,-1.92420530225997,"AR1_M1",1
167,-2.43758794573014,"AR1_M1",1
168,-2.43944916375449,"AR1_M1",1
169,-2.86750180509296,"AR1_M1",1
170,-1.47369614084452,"AR1_M1",1
171,-1.44260810437171,"AR1_M1",1
172,-2.93510981670271,"AR1_M1",1
173,-2.82341567681218,"AR1_M1",1
174,-1.17488926095452,"AR1_M1",1
175,-0.814140499967901,"AR1_M1",1
176,0.0185839086607041,"AR1_M1",1
177,0.0964760133232215,"AR1_M1",1
178,0.344862603741896,"AR1_M1",1
179,-0.57954050246475,"AR1_M1",1
180,-0.976148907076406,"AR1_M1",1
181,-0.903924424014699,"AR1_M1",1
182,-2.3527628283258,"AR1_M1",1
183,-3.78887548217259,"AR1_M1",1
184,-3.13545138759559,"AR1_M1",1
185,-2.88172567753312,"AR1_M1",1
186,-3.33601335252889,"AR1_M1",1
187,-2.32954813378068,"AR1_M1",1
188,-1.2379066344341,"AR1_M1",1
189,-1.46356090789387,"AR1_M1",1
190,-0.222467632549174,"AR1_M1",1
191,-0.470360450978658,"AR1_M1",1
192,-1.03832296726861,"AR1_M1",1
193,-1.68441310069785,"AR1_M1",1
194,-2.25687567897994,"AR1_M1",1
195,-2.01829007035486,"AR1_M1",1
196,-1.46131806826173,"AR1_M1",1
197,-1.01410034987144,"AR1_M1",1
198,-2.33160397236357,"AR1_M1",1
199,-1.56164182755723,"AR1_M1",1
200,-2.33987262208961,"AR1_M1",1
201,-0.875319261661315,"AR1_M1",1
202,-0.628809033180986,"AR1_M1",1
203,0.734767772580112,"AR1_M1",1
