"Index","Value","Model","Iteration"
1,2.10997569920068,"ARMA22_M4",1
2,-3.26497865274822,"ARMA22_M4",1
3,3.19026488110307,"ARMA22_M4",1
4,-3.49356859408621,"ARMA22_M4",1
5,2.18184329526396,"ARMA22_M4",1
6,0.106465129054244,"ARMA22_M4",1
7,-0.768441305231194,"ARMA22_M4",1
8,-1.24689345947899,"ARMA22_M4",1
9,1.27804967378705,"ARMA22_M4",1
10,3.38531392412474,"ARMA22_M4",1
11,-4.8382533522644,"ARMA22_M4",1
12,2.0599879804473,"ARMA22_M4",1
13,-0.86409793569846,"ARMA22_M4",1
14,0.749662250731477,"ARMA22_M4",1
15,-1.34374625733433,"ARMA22_M4",1
16,1.6599928231575,"ARMA22_M4",1
17,0.356792971610085,"ARMA22_M4",1
18,-1.47640875096127,"ARMA22_M4",1
19,0.956633813955485,"ARMA22_M4",1
20,-0.843037552625012,"ARMA22_M4",1
21,0.938255257814762,"ARMA22_M4",1
22,-2.65591458460671,"ARMA22_M4",1
23,4.20692802924763,"ARMA22_M4",1
24,-4.55524050672331,"ARMA22_M4",1
25,4.44641674799925,"ARMA22_M4",1
26,-3.98835460533975,"ARMA22_M4",1
27,4.48631255414769,"ARMA22_M4",1
28,-5.30073253628509,"ARMA22_M4",1
29,5.31613691225294,"ARMA22_M4",1
30,-3.97302916727809,"ARMA22_M4",1
31,2.23103553387815,"ARMA22_M4",1
32,-0.325736302760058,"ARMA22_M4",1
33,0.702723812017925,"ARMA22_M4",1
34,-2.87576547102251,"ARMA22_M4",1
35,3.74734241995753,"ARMA22_M4",1
36,-5.25721198542367,"ARMA22_M4",1
37,6.82151516760436,"ARMA22_M4",1
38,-4.94763671667512,"ARMA22_M4",1
39,2.90746796776739,"ARMA22_M4",1
40,-3.73368194818595,"ARMA22_M4",1
41,3.10863749160468,"ARMA22_M4",1
42,-1.73574724905085,"ARMA22_M4",1
43,1.00881941803728,"ARMA22_M4",1
44,-2.28336894669893,"ARMA22_M4",1
45,3.00561102857493,"ARMA22_M4",1
46,-1.97348393201131,"ARMA22_M4",1
47,0.237868665965092,"ARMA22_M4",1
48,1.63272452231028,"ARMA22_M4",1
49,0.155428074477292,"ARMA22_M4",1
50,-1.74207380244153,"ARMA22_M4",1
51,0.871381023382854,"ARMA22_M4",1
52,0.571561775060089,"ARMA22_M4",1
53,-3.42054498739836,"ARMA22_M4",1
54,5.0831771981323,"ARMA22_M4",1
55,-1.84389301652445,"ARMA22_M4",1
56,0.285004323862127,"ARMA22_M4",1
57,-1.70867653229255,"ARMA22_M4",1
58,0.1349361440821,"ARMA22_M4",1
59,2.37412962282535,"ARMA22_M4",1
60,-2.58237534164004,"ARMA22_M4",1
61,2.7437024462428,"ARMA22_M4",1
62,-1.51988448289582,"ARMA22_M4",1
63,-0.576740465859125,"ARMA22_M4",1
64,-0.201763301087973,"ARMA22_M4",1
65,0.840271668663766,"ARMA22_M4",1
