"Time","Value","Model","Run"
1,-0.0489734141361227,"MA1_M2",1
2,1.22385846395402,"MA1_M2",1
3,-1.02913948106491,"MA1_M2",1
4,-0.0384201366250362,"MA1_M2",1
5,0.455603789952502,"MA1_M2",1
6,0.136639881187981,"MA1_M2",1
7,1.12040212827697,"MA1_M2",1
8,-0.14156419815923,"MA1_M2",1
9,0.972384413848171,"MA1_M2",1
10,-0.19074257386535,"MA1_M2",1
11,-0.935426767417073,"MA1_M2",1
12,-0.0981320190187767,"MA1_M2",1
13,0.203141827109853,"MA1_M2",1
14,-0.792257840517058,"MA1_M2",1
15,0.310756750046682,"MA1_M2",1
16,-0.792798341049687,"MA1_M2",1
17,0.25495057759275,"MA1_M2",1
18,-1.0965982483057,"MA1_M2",1
19,-0.953656535518306,"MA1_M2",1
20,0.22210600559545,"MA1_M2",1
21,-0.436035211984091,"MA1_M2",1
22,-0.628679896491435,"MA1_M2",1
23,0.207259320522186,"MA1_M2",1
24,1.04406259760624,"MA1_M2",1
25,-1.2784603294446,"MA1_M2",1
26,-1.24468345168769,"MA1_M2",1
27,0.138556960748316,"MA1_M2",1
28,0.741130706026793,"MA1_M2",1
29,1.110490973291,"MA1_M2",1
30,0.411127488685936,"MA1_M2",1
31,2.15127918617875,"MA1_M2",1
32,-2.20306174517734,"MA1_M2",1
33,0.180407046181238,"MA1_M2",1
34,0.815782890613856,"MA1_M2",1
35,-0.539858573716658,"MA1_M2",1
36,-0.135239524715849,"MA1_M2",1
37,0.824876266063783,"MA1_M2",1
38,-1.11637117078361,"MA1_M2",1
39,-1.06163903390132,"MA1_M2",1
40,2.14491587426617,"MA1_M2",1
41,0.142842829825519,"MA1_M2",1
42,0.918663881138877,"MA1_M2",1
43,0.453858769148166,"MA1_M2",1
44,-1.04763692526919,"MA1_M2",1
45,-0.541541632588811,"MA1_M2",1
46,0.505638769937046,"MA1_M2",1
47,0.271971333084523,"MA1_M2",1
48,1.76355843676687,"MA1_M2",1
49,-0.30723761513691,"MA1_M2",1
50,1.0296607589982,"MA1_M2",1
51,0.276755514680213,"MA1_M2",1
52,1.96705782002275,"MA1_M2",1
53,0.307252722226861,"MA1_M2",1
54,-1.75897009669649,"MA1_M2",1
55,-0.206242343000351,"MA1_M2",1
56,0.535624263313671,"MA1_M2",1
57,0.0967462061126887,"MA1_M2",1
58,1.52170839962158,"MA1_M2",1
59,0.675847841426491,"MA1_M2",1
60,1.6551617528905,"MA1_M2",1
61,-0.0557987404494635,"MA1_M2",1
62,-1.58812773675705,"MA1_M2",1
63,1.45943620903283,"MA1_M2",1
64,0.427195306167509,"MA1_M2",1
65,0.577583499996978,"MA1_M2",1
66,0.124919268670623,"MA1_M2",1
67,0.472970319113462,"MA1_M2",1
68,0.618267512282668,"MA1_M2",1
69,-1.10145890694652,"MA1_M2",1
70,2.5568114560957,"MA1_M2",1
71,-1.01967771774129,"MA1_M2",1
72,-0.99328791874679,"MA1_M2",1
73,-1.4683507251825,"MA1_M2",1
74,0.136734962447113,"MA1_M2",1
75,1.28989489132951,"MA1_M2",1
76,1.18377161366685,"MA1_M2",1
77,1.31287329057767,"MA1_M2",1
78,-1.51310224304001,"MA1_M2",1
79,-1.00714659222964,"MA1_M2",1
80,-0.636410076006466,"MA1_M2",1
81,0.280247803507116,"MA1_M2",1
