"Index","Value","Model","Iteration"
1,2.23175372079084,"ARMA22_M2",1
2,-4.53286079632657,"ARMA22_M2",1
3,5.58327848443467,"ARMA22_M2",1
4,-5.57298257020053,"ARMA22_M2",1
5,6.6428246983751,"ARMA22_M2",1
6,-8.03308341828757,"ARMA22_M2",1
7,6.83352137111307,"ARMA22_M2",1
8,-3.86758070008183,"ARMA22_M2",1
9,2.379324331284,"ARMA22_M2",1
10,-3.94215573418634,"ARMA22_M2",1
11,6.7066433107413,"ARMA22_M2",1
12,-9.13611214028958,"ARMA22_M2",1
13,9.60576947293236,"ARMA22_M2",1
14,-7.22981188982019,"ARMA22_M2",1
15,6.7197963487638,"ARMA22_M2",1
16,-6.69432348854988,"ARMA22_M2",1
17,6.83606315999444,"ARMA22_M2",1
18,-7.04140361375374,"ARMA22_M2",1
19,5.35753560465278,"ARMA22_M2",1
20,-3.4731832136756,"ARMA22_M2",1
21,3.71809990761417,"ARMA22_M2",1
22,-4.27691059062156,"ARMA22_M2",1
23,3.68167415137536,"ARMA22_M2",1
24,-3.34563777664024,"ARMA22_M2",1
25,3.79845870728222,"ARMA22_M2",1
26,-2.08537698254197,"ARMA22_M2",1
27,0.931271966423321,"ARMA22_M2",1
28,-0.932420913352957,"ARMA22_M2",1
29,-0.0718052765638784,"ARMA22_M2",1
30,-0.0232870665750775,"ARMA22_M2",1
31,0.914090445884487,"ARMA22_M2",1
32,-0.491541642287373,"ARMA22_M2",1
33,-0.883412038217329,"ARMA22_M2",1
34,1.37303075416801,"ARMA22_M2",1
35,-1.08567043576734,"ARMA22_M2",1
36,1.05791828596762,"ARMA22_M2",1
37,-0.68169459367409,"ARMA22_M2",1
38,-0.589917580484881,"ARMA22_M2",1
39,-1.85650583562034,"ARMA22_M2",1
40,1.62575322092053,"ARMA22_M2",1
41,1.18373511222601,"ARMA22_M2",1
42,-1.73684704487262,"ARMA22_M2",1
43,0.608112995343801,"ARMA22_M2",1
44,-2.05665091713727,"ARMA22_M2",1
45,3.4054447859552,"ARMA22_M2",1
46,-2.79435605665396,"ARMA22_M2",1
47,2.21502393160576,"ARMA22_M2",1
48,-2.70444899839422,"ARMA22_M2",1
49,3.81602199639546,"ARMA22_M2",1
50,-5.84867576011856,"ARMA22_M2",1
51,6.3288763540207,"ARMA22_M2",1
52,-7.26363371784936,"ARMA22_M2",1
53,7.13698519370683,"ARMA22_M2",1
54,-4.73668777692495,"ARMA22_M2",1
55,3.30602603554519,"ARMA22_M2",1
56,-2.33135261977878,"ARMA22_M2",1
57,0.502988296377905,"ARMA22_M2",1
58,0.785336788111337,"ARMA22_M2",1
59,-0.134872495983375,"ARMA22_M2",1
60,-2.56443532264189,"ARMA22_M2",1
61,5.32854242078757,"ARMA22_M2",1
62,-5.78253529402038,"ARMA22_M2",1
63,4.18314867840323,"ARMA22_M2",1
64,-3.18238890614135,"ARMA22_M2",1
65,2.76621476229472,"ARMA22_M2",1
66,-2.21830032113961,"ARMA22_M2",1
67,2.24160456737671,"ARMA22_M2",1
68,-2.80642907321478,"ARMA22_M2",1
69,1.75263644678945,"ARMA22_M2",1
70,1.17593662382338,"ARMA22_M2",1
71,-3.29711364670948,"ARMA22_M2",1
72,2.60818634794357,"ARMA22_M2",1
73,-3.25844162669625,"ARMA22_M2",1
74,4.676911496212,"ARMA22_M2",1
75,-6.75178290891553,"ARMA22_M2",1
76,7.97523422075822,"ARMA22_M2",1
77,-8.06284879771477,"ARMA22_M2",1
78,5.99474848248526,"ARMA22_M2",1
79,-3.75244628245311,"ARMA22_M2",1
80,3.11475859788419,"ARMA22_M2",1
81,-2.55851841537292,"ARMA22_M2",1
82,0.736767503714132,"ARMA22_M2",1
83,0.286675294244691,"ARMA22_M2",1
84,-2.21248175376322,"ARMA22_M2",1
85,2.19359783161789,"ARMA22_M2",1
86,-0.66052944849467,"ARMA22_M2",1
87,1.39607931572127,"ARMA22_M2",1
88,-0.601459470188128,"ARMA22_M2",1
89,0.152773848743207,"ARMA22_M2",1
90,-1.85175800250399,"ARMA22_M2",1
91,0.83697260618948,"ARMA22_M2",1
92,-0.0361099189411841,"ARMA22_M2",1
93,-0.916407770831344,"ARMA22_M2",1
94,1.06512346124167,"ARMA22_M2",1
95,-0.800548797479424,"ARMA22_M2",1
96,-0.607670098531759,"ARMA22_M2",1
97,3.73989766170458,"ARMA22_M2",1
98,-4.45534430996576,"ARMA22_M2",1
99,4.0183303964955,"ARMA22_M2",1
100,-5.49538682254505,"ARMA22_M2",1
101,4.60404911840741,"ARMA22_M2",1
102,-3.75662559279835,"ARMA22_M2",1
103,3.5301381763442,"ARMA22_M2",1
104,-2.35650983618046,"ARMA22_M2",1
105,0.444840516261548,"ARMA22_M2",1
106,-2.37767110812458,"ARMA22_M2",1
107,3.29771541215959,"ARMA22_M2",1
108,-3.68212383491282,"ARMA22_M2",1
109,2.12836761619992,"ARMA22_M2",1
110,-0.976750012943348,"ARMA22_M2",1
111,1.44657058406315,"ARMA22_M2",1
112,0.131110274830034,"ARMA22_M2",1
113,0.678218763096703,"ARMA22_M2",1
114,-0.439461848479831,"ARMA22_M2",1
115,-0.108892943088925,"ARMA22_M2",1
116,0.814271146768054,"ARMA22_M2",1
117,-2.39267680429912,"ARMA22_M2",1
118,3.50610106198489,"ARMA22_M2",1
119,-3.8966526123509,"ARMA22_M2",1
120,3.86412529549543,"ARMA22_M2",1
121,-3.39077467413003,"ARMA22_M2",1
122,3.35429296619617,"ARMA22_M2",1
123,-3.22737407304729,"ARMA22_M2",1
124,1.82038604069488,"ARMA22_M2",1
125,-0.610980231259093,"ARMA22_M2",1
126,2.27342199018754,"ARMA22_M2",1
127,-2.92081932472945,"ARMA22_M2",1
128,3.49428194518059,"ARMA22_M2",1
129,-6.08805840825087,"ARMA22_M2",1
130,6.87845134647401,"ARMA22_M2",1
131,-5.92924586915585,"ARMA22_M2",1
132,8.04601016278498,"ARMA22_M2",1
133,-9.31093063875369,"ARMA22_M2",1
134,7.67206077644096,"ARMA22_M2",1
135,-4.84706481879458,"ARMA22_M2",1
136,5.45245391260864,"ARMA22_M2",1
137,-6.53182521249638,"ARMA22_M2",1
138,5.92732960491634,"ARMA22_M2",1
139,-5.8787276100375,"ARMA22_M2",1
140,4.75422389093146,"ARMA22_M2",1
141,-2.68964984531636,"ARMA22_M2",1
142,2.15492706375929,"ARMA22_M2",1
143,-1.29958970332851,"ARMA22_M2",1
144,1.27117358817667,"ARMA22_M2",1
145,-2.11523879177169,"ARMA22_M2",1
146,2.18068651047109,"ARMA22_M2",1
147,-1.94537964072929,"ARMA22_M2",1
148,1.70005738300456,"ARMA22_M2",1
149,-2.6612636038591,"ARMA22_M2",1
150,4.05787281294837,"ARMA22_M2",1
151,-2.93574706064265,"ARMA22_M2",1
152,2.35100281236576,"ARMA22_M2",1
153,-3.3820232663007,"ARMA22_M2",1
154,3.92101132920314,"ARMA22_M2",1
155,-5.91994092112922,"ARMA22_M2",1
156,8.36798920051073,"ARMA22_M2",1
157,-7.24622218027951,"ARMA22_M2",1
158,5.96046815492865,"ARMA22_M2",1
159,-5.998401668085,"ARMA22_M2",1
160,2.96422543728526,"ARMA22_M2",1
161,-1.45469640641934,"ARMA22_M2",1
162,0.640211527365042,"ARMA22_M2",1
163,1.42675970069443,"ARMA22_M2",1
164,-3.16328469405203,"ARMA22_M2",1
165,3.80432651797577,"ARMA22_M2",1
166,-2.95636465927252,"ARMA22_M2",1
167,2.33720170805444,"ARMA22_M2",1
168,-2.92708018539048,"ARMA22_M2",1
169,4.12145360039364,"ARMA22_M2",1
170,-5.65552546937068,"ARMA22_M2",1
171,4.24321004992091,"ARMA22_M2",1
172,-3.51071782222238,"ARMA22_M2",1
173,3.46582924076873,"ARMA22_M2",1
174,-3.95308894389676,"ARMA22_M2",1
175,2.8044672370082,"ARMA22_M2",1
176,-3.49747880001852,"ARMA22_M2",1
177,5.64806506661394,"ARMA22_M2",1
178,-5.04465744637185,"ARMA22_M2",1
179,3.55396400105129,"ARMA22_M2",1
180,-3.26199293603285,"ARMA22_M2",1
181,3.01281698622007,"ARMA22_M2",1
182,-2.82861300386858,"ARMA22_M2",1
183,3.15299927927755,"ARMA22_M2",1
184,-4.52001944189877,"ARMA22_M2",1
185,6.23358401326399,"ARMA22_M2",1
186,-7.11798935997248,"ARMA22_M2",1
187,7.67947808959752,"ARMA22_M2",1
188,-7.08365532033694,"ARMA22_M2",1
189,6.81042418712899,"ARMA22_M2",1
190,-6.14712139616436,"ARMA22_M2",1
191,5.06763130648928,"ARMA22_M2",1
192,-4.79673643604047,"ARMA22_M2",1
193,4.79289728688316,"ARMA22_M2",1
194,-5.25035902023047,"ARMA22_M2",1
195,5.97471877859301,"ARMA22_M2",1
196,-6.48864666529515,"ARMA22_M2",1
197,5.54242180548202,"ARMA22_M2",1
198,-4.71615498200212,"ARMA22_M2",1
199,0.754089265680843,"ARMA22_M2",1
200,2.91219907662838,"ARMA22_M2",1
201,-3.1212262472507,"ARMA22_M2",1
202,3.44167596353186,"ARMA22_M2",1
203,-2.47136136842879,"ARMA22_M2",1
204,1.1050938202804,"ARMA22_M2",1
205,-1.78729531595823,"ARMA22_M2",1
206,0.475461687196243,"ARMA22_M2",1
207,-0.319495699877634,"ARMA22_M2",1
208,0.962742893271447,"ARMA22_M2",1
209,0.137224946728454,"ARMA22_M2",1
210,-0.502304378139903,"ARMA22_M2",1
211,0.220596980883397,"ARMA22_M2",1
212,-0.271967923737589,"ARMA22_M2",1
213,-0.497446081637047,"ARMA22_M2",1
214,1.89617842799783,"ARMA22_M2",1
215,-2.11866786944939,"ARMA22_M2",1
216,2.70784011154876,"ARMA22_M2",1
217,-1.25418405877486,"ARMA22_M2",1
218,-0.815467844876255,"ARMA22_M2",1
219,0.849026682694547,"ARMA22_M2",1
220,0.213192604741357,"ARMA22_M2",1
221,-0.18242959059653,"ARMA22_M2",1
222,2.10947738048889,"ARMA22_M2",1
223,-5.54556166109658,"ARMA22_M2",1
224,7.19540667386794,"ARMA22_M2",1
225,-7.09646958968173,"ARMA22_M2",1
226,6.92670532034633,"ARMA22_M2",1
227,-4.97032312516975,"ARMA22_M2",1
228,3.46137352228417,"ARMA22_M2",1
229,-2.7331739484875,"ARMA22_M2",1
230,3.37467721515943,"ARMA22_M2",1
231,-2.62793416074731,"ARMA22_M2",1
232,-0.043934829879937,"ARMA22_M2",1
233,0.866070120916913,"ARMA22_M2",1
234,-1.30436679823578,"ARMA22_M2",1
235,2.57213816981685,"ARMA22_M2",1
236,-2.31080794557907,"ARMA22_M2",1
237,2.77145298010285,"ARMA22_M2",1
238,-2.51982581777896,"ARMA22_M2",1
239,2.3716509821655,"ARMA22_M2",1
240,-1.00660806735036,"ARMA22_M2",1
241,0.489875362836665,"ARMA22_M2",1
242,-0.0709838871881532,"ARMA22_M2",1
243,-0.981121827673504,"ARMA22_M2",1
244,0.599170941075558,"ARMA22_M2",1
245,0.859057092296304,"ARMA22_M2",1
246,-2.11887821889036,"ARMA22_M2",1
247,2.54815391152313,"ARMA22_M2",1
248,-1.05055665133152,"ARMA22_M2",1
249,-0.457898886490976,"ARMA22_M2",1
250,0.21688727104016,"ARMA22_M2",1
251,-0.372934381768504,"ARMA22_M2",1
252,0.140593418344556,"ARMA22_M2",1
253,-0.721684012198526,"ARMA22_M2",1
254,1.38450824814508,"ARMA22_M2",1
255,0.0848089370330137,"ARMA22_M2",1
256,-2.7232343389022,"ARMA22_M2",1
257,3.16601845430703,"ARMA22_M2",1
258,-1.68636099117936,"ARMA22_M2",1
259,1.52066817409508,"ARMA22_M2",1
260,-0.799819799964299,"ARMA22_M2",1
261,-0.745248795494792,"ARMA22_M2",1
262,2.01227022671857,"ARMA22_M2",1
263,-1.33855117275307,"ARMA22_M2",1
264,2.45278716921893,"ARMA22_M2",1
265,-4.5112357620924,"ARMA22_M2",1
266,5.07564806267715,"ARMA22_M2",1
267,-4.32579023961734,"ARMA22_M2",1
268,2.5882628732868,"ARMA22_M2",1
269,-2.23036697077215,"ARMA22_M2",1
270,2.0848460978969,"ARMA22_M2",1
271,-2.59910413977023,"ARMA22_M2",1
272,3.22892474031509,"ARMA22_M2",1
273,-4.18398414974435,"ARMA22_M2",1
274,5.28203364387989,"ARMA22_M2",1
275,-5.16036527870151,"ARMA22_M2",1
276,4.38387013122082,"ARMA22_M2",1
277,-3.11618572159696,"ARMA22_M2",1
278,1.77038608119455,"ARMA22_M2",1
279,-0.424906564589849,"ARMA22_M2",1
280,-1.20562695712278,"ARMA22_M2",1
281,1.40528319799014,"ARMA22_M2",1
282,0.519766103164401,"ARMA22_M2",1
283,-1.72270858817076,"ARMA22_M2",1
284,2.1280901044645,"ARMA22_M2",1
285,0.019705831140867,"ARMA22_M2",1
286,1.10104861029256,"ARMA22_M2",1
287,0.245864890208851,"ARMA22_M2",1
288,-1.88774523766094,"ARMA22_M2",1
289,1.47586410682991,"ARMA22_M2",1
290,-2.66431958122524,"ARMA22_M2",1
291,4.382448336063,"ARMA22_M2",1
292,-5.01494666666642,"ARMA22_M2",1
293,5.25056772613724,"ARMA22_M2",1
294,-4.23013926107181,"ARMA22_M2",1
295,3.10320971820977,"ARMA22_M2",1
296,-2.61426062935239,"ARMA22_M2",1
297,3.49002336836855,"ARMA22_M2",1
298,-4.68753987955366,"ARMA22_M2",1
299,4.68386696011364,"ARMA22_M2",1
