"Time","Value","Model","Run"
1,-1.2109951934414,"MA2_M4",1
2,0.825304762272913,"MA2_M4",1
3,1.20932194375145,"MA2_M4",1
4,-1.54427123385497,"MA2_M4",1
5,2.3188480355514,"MA2_M4",1
6,0.422772829207178,"MA2_M4",1
7,-2.73313290365139,"MA2_M4",1
8,-0.811996239233601,"MA2_M4",1
9,1.12132399155723,"MA2_M4",1
10,2.0836158545449,"MA2_M4",1
11,-0.328788647502332,"MA2_M4",1
12,-1.9421066307191,"MA2_M4",1
13,1.54898737490598,"MA2_M4",1
14,-1.90155656758512,"MA2_M4",1
15,-1.15343722986942,"MA2_M4",1
16,2.79598370159036,"MA2_M4",1
17,-1.40616652429678,"MA2_M4",1
18,0.773586187026828,"MA2_M4",1
19,0.0680848732088216,"MA2_M4",1
20,1.83302506251869,"MA2_M4",1
21,-1.10137530521684,"MA2_M4",1
22,1.54475597442161,"MA2_M4",1
23,-2.53320326661403,"MA2_M4",1
24,1.7119642163629,"MA2_M4",1
25,-2.64339446224472,"MA2_M4",1
26,0.917948995129662,"MA2_M4",1
27,-0.139000394246132,"MA2_M4",1
28,1.81017522706602,"MA2_M4",1
29,-1.00491547264723,"MA2_M4",1
30,-0.362030057757682,"MA2_M4",1
31,1.19577773830349,"MA2_M4",1
32,0.107334403934633,"MA2_M4",1
33,-0.204037926669486,"MA2_M4",1
34,-1.86529128732588,"MA2_M4",1
35,0.894188956004248,"MA2_M4",1
36,-0.143586697017606,"MA2_M4",1
37,1.80290179712545,"MA2_M4",1
38,-2.79731754425066,"MA2_M4",1
39,2.28741787128067,"MA2_M4",1
40,-1.76235332686997,"MA2_M4",1
41,0.97885307243611,"MA2_M4",1
42,-2.04925003394553,"MA2_M4",1
43,1.6420105400115,"MA2_M4",1
44,0.716931640421676,"MA2_M4",1
45,-1.28526306029784,"MA2_M4",1
46,-0.254907874288908,"MA2_M4",1
47,1.64746346358176,"MA2_M4",1
48,-1.41502783399744,"MA2_M4",1
49,0.736670366255622,"MA2_M4",1
50,0.827674463414344,"MA2_M4",1
51,0.374029858702588,"MA2_M4",1
52,-1.40388305801367,"MA2_M4",1
53,-0.161987950934466,"MA2_M4",1
54,-0.0544866019321243,"MA2_M4",1
55,-0.485205628184238,"MA2_M4",1
56,1.96074620703248,"MA2_M4",1
57,-0.441627236409796,"MA2_M4",1
58,-1.77349100029369,"MA2_M4",1
59,-0.301684185855733,"MA2_M4",1
60,0.0808169541032879,"MA2_M4",1
61,1.76303995198102,"MA2_M4",1
62,-0.370004802648918,"MA2_M4",1
63,0.100765336807202,"MA2_M4",1
64,0.931085695505399,"MA2_M4",1
65,-1.89283988023966,"MA2_M4",1
66,-0.0764092441686898,"MA2_M4",1
67,0.914945207668228,"MA2_M4",1
68,0.351342109429238,"MA2_M4",1
69,0.103158756410378,"MA2_M4",1
70,0.277808342148714,"MA2_M4",1
71,-1.19535336882848,"MA2_M4",1
72,0.110270306353656,"MA2_M4",1
73,0.0187395904372078,"MA2_M4",1
74,0.366053904386944,"MA2_M4",1
75,-1.65456116149515,"MA2_M4",1
76,1.63568994453035,"MA2_M4",1
77,-1.46339919448724,"MA2_M4",1
78,1.55663704802979,"MA2_M4",1
79,-0.492612715172581,"MA2_M4",1
80,-0.268736284361747,"MA2_M4",1
81,1.80138129475853,"MA2_M4",1
82,-1.42706408722495,"MA2_M4",1
83,0.139117794713706,"MA2_M4",1
84,1.65957377868359,"MA2_M4",1
85,-0.677551415120874,"MA2_M4",1
86,-1.31773544784473,"MA2_M4",1
87,0.148565153689707,"MA2_M4",1
88,-0.0354683543798571,"MA2_M4",1
89,0.875440808525698,"MA2_M4",1
90,0.491001326793871,"MA2_M4",1
91,-0.628496189696699,"MA2_M4",1
92,-0.199390979670989,"MA2_M4",1
93,0.186008464136964,"MA2_M4",1
94,0.0201834913256698,"MA2_M4",1
95,1.27694974102917,"MA2_M4",1
96,0.160913242600494,"MA2_M4",1
97,-1.09080954637239,"MA2_M4",1
98,-0.651033816102939,"MA2_M4",1
