"Time","Value","Model","Run"
1,2.84438448078731,"MA1_M3",1
2,-0.67965454008203,"MA1_M3",1
3,-0.845040273581248,"MA1_M3",1
4,0.815396931321168,"MA1_M3",1
5,0.0710815288054076,"MA1_M3",1
6,-0.677101435576708,"MA1_M3",1
7,-3.38332915876326,"MA1_M3",1
8,3.93302967819447,"MA1_M3",1
9,-1.39055373006887,"MA1_M3",1
10,1.77628160879354,"MA1_M3",1
11,-1.90844799864305,"MA1_M3",1
12,-0.307310650773081,"MA1_M3",1
13,2.96290906205782,"MA1_M3",1
14,-1.55788580073297,"MA1_M3",1
15,-1.5821816021817,"MA1_M3",1
16,1.86234054975606,"MA1_M3",1
17,-0.51502821036343,"MA1_M3",1
18,-0.772753422197996,"MA1_M3",1
19,-0.107713221141042,"MA1_M3",1
20,-0.357195391367877,"MA1_M3",1
21,0.235533056213571,"MA1_M3",1
22,-0.11026502363015,"MA1_M3",1
23,1.24963718012771,"MA1_M3",1
24,1.37160160363689,"MA1_M3",1
25,-2.10272982221414,"MA1_M3",1
26,0.427704490029632,"MA1_M3",1
27,-0.494233324377027,"MA1_M3",1
28,-0.310709312040005,"MA1_M3",1
29,0.235996060096437,"MA1_M3",1
30,-0.655106450365475,"MA1_M3",1
31,0.813969299349364,"MA1_M3",1
32,0.824247228002204,"MA1_M3",1
33,-0.519082565494433,"MA1_M3",1
34,0.974000053085292,"MA1_M3",1
35,-1.58957175874941,"MA1_M3",1
36,0.571280162170604,"MA1_M3",1
37,1.31170484007272,"MA1_M3",1
38,-0.235464365741915,"MA1_M3",1
39,-0.24960165030984,"MA1_M3",1
40,-0.319658099969912,"MA1_M3",1
41,2.08622927441164,"MA1_M3",1
42,-2.5709016068327,"MA1_M3",1
43,0.785400189215435,"MA1_M3",1
44,-0.947801026553953,"MA1_M3",1
45,1.78373615435381,"MA1_M3",1
46,-1.33194156208608,"MA1_M3",1
47,0.651371510013704,"MA1_M3",1
48,-1.45976767111441,"MA1_M3",1
49,-1.26895615779143,"MA1_M3",1
50,1.57122369427966,"MA1_M3",1
51,-0.429018641684039,"MA1_M3",1
52,0.545370896649416,"MA1_M3",1
53,1.33336785518588,"MA1_M3",1
54,-1.39756001288235,"MA1_M3",1
55,0.101688410224004,"MA1_M3",1
56,-1.21166142018927,"MA1_M3",1
57,0.29684828072355,"MA1_M3",1
58,1.93783608838571,"MA1_M3",1
59,-1.55504021202999,"MA1_M3",1
60,0.962526337972712,"MA1_M3",1
61,-0.957961488112917,"MA1_M3",1
62,1.18049908880278,"MA1_M3",1
63,-1.43643809188302,"MA1_M3",1
64,1.85495932562483,"MA1_M3",1
65,0.117398204243382,"MA1_M3",1
66,0.11520947947873,"MA1_M3",1
67,-0.369515677607013,"MA1_M3",1
68,-1.71335863124808,"MA1_M3",1
69,3.27627571152546,"MA1_M3",1
70,-1.51839014000526,"MA1_M3",1
71,-1.32425193120396,"MA1_M3",1
72,-0.803656535881592,"MA1_M3",1
73,1.48688622288011,"MA1_M3",1
74,-0.912292883830614,"MA1_M3",1
75,-0.193928953335948,"MA1_M3",1
76,0.758563797419748,"MA1_M3",1
77,-1.48552583081166,"MA1_M3",1
78,0.705714151294118,"MA1_M3",1
79,1.13986424275257,"MA1_M3",1
80,-1.8258912626311,"MA1_M3",1
81,1.55996453187279,"MA1_M3",1
82,0.373224276160252,"MA1_M3",1
83,-0.354219905225956,"MA1_M3",1
84,2.02725543526794,"MA1_M3",1
85,-2.15187746227519,"MA1_M3",1
86,0.624132186527717,"MA1_M3",1
87,0.455512996455454,"MA1_M3",1
88,-1.36285964408652,"MA1_M3",1
89,-0.529134223787075,"MA1_M3",1
90,0.799917071027867,"MA1_M3",1
91,0.110523591349157,"MA1_M3",1
92,0.588870184731548,"MA1_M3",1
93,-0.886780559406863,"MA1_M3",1
94,0.485167416835764,"MA1_M3",1
95,-1.07088859737627,"MA1_M3",1
96,0.806119809111412,"MA1_M3",1
97,-0.785777740801752,"MA1_M3",1
98,-0.223588383074344,"MA1_M3",1
99,0.473104928925821,"MA1_M3",1
100,-0.817966968076628,"MA1_M3",1
101,-1.25512772998883,"MA1_M3",1
102,1.11031688687674,"MA1_M3",1
103,1.520469577257,"MA1_M3",1
104,-0.791283517081172,"MA1_M3",1
105,-1.46974482823839,"MA1_M3",1
106,0.659032541043018,"MA1_M3",1
107,0.696117541262329,"MA1_M3",1
108,0.253392833966253,"MA1_M3",1
109,0.425966676896703,"MA1_M3",1
110,-0.410075467140663,"MA1_M3",1
111,-2.31697325527465,"MA1_M3",1
112,0.766249093824099,"MA1_M3",1
113,-0.282825552401974,"MA1_M3",1
114,-1.2599115326328,"MA1_M3",1
115,1.41029629441905,"MA1_M3",1
116,-0.0186224978657033,"MA1_M3",1
117,-1.70060065341176,"MA1_M3",1
118,0.953032266790754,"MA1_M3",1
119,0.898665731210211,"MA1_M3",1
120,-0.173524393644111,"MA1_M3",1
121,-1.07199019743578,"MA1_M3",1
122,1.30640021854497,"MA1_M3",1
123,-2.88388400413446,"MA1_M3",1
124,1.82112679295351,"MA1_M3",1
125,0.125758432651828,"MA1_M3",1
126,-0.113167553661033,"MA1_M3",1
127,-0.231679442332669,"MA1_M3",1
128,0.936162397445924,"MA1_M3",1
129,0.425960016688594,"MA1_M3",1
130,-0.822717365627587,"MA1_M3",1
131,0.148907223338221,"MA1_M3",1
132,-0.0736942711646629,"MA1_M3",1
133,-0.0477595830900317,"MA1_M3",1
134,-0.268491999902102,"MA1_M3",1
135,0.692560512763314,"MA1_M3",1
136,-0.043620352198222,"MA1_M3",1
137,-2.70108661243015,"MA1_M3",1
138,1.66457786143185,"MA1_M3",1
139,-0.171645183115873,"MA1_M3",1
140,-0.330732895159134,"MA1_M3",1
141,1.03763037903646,"MA1_M3",1
142,-0.646655045868442,"MA1_M3",1
143,-0.0791603388320653,"MA1_M3",1
144,-0.546473642392622,"MA1_M3",1
145,-1.13419145650237,"MA1_M3",1
146,0.557489441108939,"MA1_M3",1
147,0.232254428502866,"MA1_M3",1
148,1.02793624109703,"MA1_M3",1
149,-1.25338411041701,"MA1_M3",1
150,0.892397492225528,"MA1_M3",1
151,0.119612868147123,"MA1_M3",1
152,-0.801554594780207,"MA1_M3",1
153,0.451289768960906,"MA1_M3",1
154,-1.21886235591737,"MA1_M3",1
155,-0.0478204310950514,"MA1_M3",1
